lineup_id,participant_id,nplots,vis,rep,detected
L007,P17803,8,violin,65,yes
L007,P2612,8,violin,66,no
L007,P10328,8,violin,67,yes
L007,P10165,8,violin,68,yes
L007,P16840,8,violin,69,yes
L007,P9816,8,violin,70,no
L007,P1802,8,violin,71,yes
L007,P11773,8,violin,72,no
L007,P9679,8,violin,73,yes
L007,P4069,8,violin,74,no
L007,P19832,8,violin,75,no
L007,P3299,8,violin,76,no
L007,P17986,8,violin,77,yes
L007,P17508,8,violin,78,yes
L007,P17360,8,violin,79,yes
L007,P18150,8,violin,80,no
L007,P128,8,violin,81,no
L007,P13468,8,violin,82,yes
L007,P17252,8,violin,83,no
L007,P17527,8,violin,84,no
L007,P6605,8,violin,85,no
L007,P8535,8,violin,86,yes
L007,P18398,8,violin,87,yes
L007,P11175,8,violin,88,yes
L007,P8996,8,violin,89,yes
L007,P8344,8,violin,90,yes
L007,P17214,8,violin,91,yes
L007,P18376,8,violin,92,yes
L007,P6266,8,violin,93,yes
L007,P7696,8,violin,94,yes
L007,P9966,8,violin,95,yes
L007,P15497,8,violin,96,no
L007,P10995,8,violin,97,yes
L007,P9881,8,violin,98,no
L007,P6632,8,violin,99,yes
L007,P16326,8,violin,100,no
L007,P7368,8,violin,101,yes
L007,P9069,8,violin,102,no
L007,P8029,8,violin,103,no
L007,P8815,8,violin,104,no
L007,P7518,8,violin,105,yes
L007,P873,8,violin,106,yes
L007,P16099,8,violin,107,no
L007,P10057,8,violin,108,yes
L007,P849,8,violin,109,no
L007,P18759,8,violin,110,yes
L007,P17351,8,violin,111,yes
L007,P14864,8,violin,112,yes
L007,P14905,8,violin,113,yes
L007,P14756,8,violin,114,yes
L007,P17724,8,violin,115,yes
L007,P17222,8,violin,116,yes
L007,P13739,8,violin,117,yes
L007,P14662,8,violin,118,no
L007,P12379,8,violin,119,no
L007,P4348,8,violin,120,no
L008,P14150,8,boxplot,1,no
L008,P698,8,boxplot,2,yes
L008,P16538,8,boxplot,3,yes
L008,P19902,8,boxplot,4,yes
L008,P7895,8,boxplot,5,no
L008,P15083,8,boxplot,6,no
L008,P20883,8,boxplot,7,yes
L008,P14496,8,boxplot,8,no
L008,P20691,8,boxplot,9,yes
L008,P21532,8,boxplot,10,no
L008,P10340,8,boxplot,11,no
L008,P4659,8,boxplot,12,no
L008,P4014,8,boxplot,13,yes
L008,P8517,8,boxplot,14,yes
L008,P6474,8,boxplot,15,no
L008,P1462,8,boxplot,16,yes
L008,P5794,8,boxplot,17,yes
L008,P12636,8,boxplot,18,no
L008,P9906,8,boxplot,19,no
L008,P11284,8,boxplot,20,no
L008,P7428,8,boxplot,21,yes
L008,P14853,8,boxplot,22,no
L008,P10556,8,boxplot,23,no
L008,P6384,8,boxplot,24,no
L008,P10549,8,boxplot,25,no
L008,P20235,8,boxplot,26,yes
L008,P19881,8,boxplot,27,yes
L008,P9439,8,boxplot,28,yes
L008,P16687,8,boxplot,29,yes
L008,P10663,8,boxplot,30,yes
L008,P13507,8,boxplot,31,no
L008,P19994,8,boxplot,32,yes
L008,P1981,8,boxplot,33,no
L008,P6987,8,boxplot,34,yes
L008,P10961,8,boxplot,35,yes
L008,P9803,8,boxplot,36,yes
L008,P3461,8,boxplot,37,yes
L008,P11620,8,boxplot,38,no
L008,P12907,8,boxplot,39,yes
L008,P14096,8,boxplot,40,no
L008,P8203,8,boxplot,41,yes
L008,P18876,8,boxplot,42,yes
L008,P5003,8,boxplot,43,no
L008,P809,8,boxplot,44,yes
L008,P947,8,boxplot,45,yes
L008,P14456,8,boxplot,46,yes
L008,P14683,8,boxplot,47,yes
L008,P19260,8,boxplot,48,yes
L008,P17530,8,boxplot,49,yes
L008,P8337,8,boxplot,50,no
L008,P1449,8,boxplot,51,no
L008,P13539,8,boxplot,52,no
L008,P19196,8,boxplot,53,yes
L008,P17031,8,boxplot,54,no
L008,P16593,8,boxplot,55,no
L008,P9915,8,boxplot,56,yes
L008,P1619,8,boxplot,57,yes
L008,P2470,8,boxplot,58,no
L008,P19414,8,boxplot,59,yes
L008,P184,8,boxplot,60,no
L008,P11749,8,boxplot,61,no
L008,P21161,8,boxplot,62,yes
L008,P1923,8,boxplot,63,yes
L008,P7412,8,boxplot,64,no
L008,P10592,8,boxplot,65,no
L008,P15875,8,boxplot,66,yes
L008,P4015,8,boxplot,67,yes
L008,P12943,8,boxplot,68,yes
L008,P1021,8,boxplot,69,no
L008,P11523,8,boxplot,70,yes
L008,P390,8,boxplot,71,yes
L008,P18889,8,boxplot,72,yes
L008,P4189,8,boxplot,73,no
L008,P20719,8,boxplot,74,no
L008,P9455,8,boxplot,75,yes
L008,P7003,8,boxplot,76,yes
L008,P13148,8,boxplot,77,yes
L008,P21302,8,boxplot,78,yes
L008,P19894,8,boxplot,79,no
L008,P3630,8,boxplot,80,no
L008,P4173,8,boxplot,81,yes
L008,P20288,8,boxplot,82,yes
L008,P2329,8,boxplot,83,no
L008,P21148,8,boxplot,84,no
L008,P16325,8,boxplot,85,no
L008,P5407,8,boxplot,86,yes
L008,P3725,8,boxplot,87,no
L008,P13771,8,boxplot,88,yes
L008,P5335,8,boxplot,89,no
L008,P12225,8,boxplot,90,yes
L008,P20795,8,boxplot,91,no
L008,P15197,8,boxplot,92,yes
L008,P11665,8,boxplot,93,no
L008,P9021,8,boxplot,94,no
L008,P3313,8,boxplot,95,yes
L008,P10565,8,boxplot,96,yes
L008,P6855,8,boxplot,97,yes
L008,P19600,8,boxplot,98,yes
L008,P5375,8,boxplot,99,no
L008,P14441,8,boxplot,100,yes
L008,P19785,8,boxplot,101,no
L008,P2213,8,boxplot,102,yes
L008,P5240,8,boxplot,103,no
L008,P512,8,boxplot,104,no
L008,P19149,8,boxplot,105,no
L008,P14164,8,boxplot,106,yes
L008,P13006,8,boxplot,107,no
L008,P11092,8,boxplot,108,yes
L008,P16673,8,boxplot,109,no
L008,P15236,8,boxplot,110,no
L008,P4419,8,boxplot,111,yes
L008,P18404,8,boxplot,112,no
L008,P11414,8,boxplot,113,yes
L008,P2937,8,boxplot,114,yes
L008,P19639,8,boxplot,115,yes
L008,P15376,8,boxplot,116,no
L008,P1494,8,boxplot,117,no
L008,P7073,8,boxplot,118,no
L008,P8612,8,boxplot,119,yes
L008,P2293,8,boxplot,120,yes
L009,P2217,8,dotplot,1,no
L009,P12698,8,dotplot,2,no
L009,P10630,8,dotplot,3,yes
L009,P15971,8,dotplot,4,no
L009,P18334,8,dotplot,5,yes
L009,P13084,8,dotplot,6,no
L009,P19304,8,dotplot,7,no
L009,P3692,8,dotplot,8,no
L009,P14232,8,dotplot,9,yes
L009,P19552,8,dotplot,10,no
L009,P8473,8,dotplot,11,no
L009,P19749,8,dotplot,12,yes
L009,P15979,8,dotplot,13,no
L009,P3396,8,dotplot,14,yes
L009,P20146,8,dotplot,15,no
L009,P11210,8,dotplot,16,yes
L009,P20193,8,dotplot,17,yes
L009,P11897,8,dotplot,18,yes
L009,P7472,8,dotplot,19,yes
L009,P15820,8,dotplot,20,no
L009,P7724,8,dotplot,21,yes
L009,P5525,8,dotplot,22,yes
L009,P17361,8,dotplot,23,yes
L009,P19623,8,dotplot,24,yes
L009,P2009,8,dotplot,25,yes
L009,P15619,8,dotplot,26,yes
L009,P9620,8,dotplot,27,no
L009,P5270,8,dotplot,28,yes
L009,P13679,8,dotplot,29,no
L009,P20006,8,dotplot,30,no
L009,P7827,8,dotplot,31,no
L009,P5676,8,dotplot,32,no
L009,P20857,8,dotplot,33,yes
L009,P3842,8,dotplot,34,no
L009,P4714,8,dotplot,35,yes
L009,P10560,8,dotplot,36,yes
L009,P17877,8,dotplot,37,yes
L009,P17610,8,dotplot,38,yes
L009,P18586,8,dotplot,39,yes
L009,P4298,8,dotplot,40,no
L009,P9317,8,dotplot,41,no
L009,P1441,8,dotplot,42,no
L009,P18647,8,dotplot,43,yes
L009,P4847,8,dotplot,44,no
L009,P701,8,dotplot,45,yes
L009,P13989,8,dotplot,46,yes
L009,P2440,8,dotplot,47,yes
L009,P21177,8,dotplot,48,no
L009,P1809,8,dotplot,49,yes
L009,P8654,8,dotplot,50,yes
L009,P1143,8,dotplot,51,yes
L009,P14224,8,dotplot,52,yes
L009,P20414,8,dotplot,53,yes
L009,P17468,8,dotplot,54,yes
L009,P15809,8,dotplot,55,yes
L009,P10133,8,dotplot,56,no
L009,P19442,8,dotplot,57,yes
L009,P2610,8,dotplot,58,no
L009,P5471,8,dotplot,59,yes
L009,P1910,8,dotplot,60,yes
L009,P17458,8,dotplot,61,no
L009,P4651,8,dotplot,62,no
L009,P9238,8,dotplot,63,no
L009,P5996,8,dotplot,64,yes
L009,P17008,8,dotplot,65,yes
L009,P15219,8,dotplot,66,yes
L009,P7257,8,dotplot,67,yes
L009,P13705,8,dotplot,68,no
L009,P18949,8,dotplot,69,no
L009,P12860,8,dotplot,70,no
L009,P12187,8,dotplot,71,yes
L009,P2374,8,dotplot,72,no
L009,P7855,8,dotplot,73,yes
L009,P4466,8,dotplot,74,no
L009,P10112,8,dotplot,75,no
L009,P16159,8,dotplot,76,no
L009,P8684,8,dotplot,77,no
L009,P13365,8,dotplot,78,no
L009,P6542,8,dotplot,79,no
L009,P11755,8,dotplot,80,yes
L009,P17762,8,dotplot,81,yes
L009,P20034,8,dotplot,82,yes
L009,P7843,8,dotplot,83,yes
L009,P16332,8,dotplot,84,no
L009,P15428,8,dotplot,85,no
L009,P932,8,dotplot,86,no
L009,P16852,8,dotplot,87,yes
L009,P8638,8,dotplot,88,yes
L009,P14260,8,dotplot,89,yes
L009,P19377,8,dotplot,90,no
L009,P20185,8,dotplot,91,no
L009,P6452,8,dotplot,92,no
L009,P12863,8,dotplot,93,no
L009,P14745,8,dotplot,94,yes
L009,P029,8,dotplot,95,yes
L009,P12361,8,dotplot,96,yes
L009,P19347,8,dotplot,97,yes
L009,P1469,8,dotplot,98,yes
L009,P2157,8,dotplot,99,yes
L009,P14942,8,dotplot,100,no
L009,P3109,8,dotplot,101,yes
L009,P19263,8,dotplot,102,no
L009,P6792,8,dotplot,103,no
L009,P116,8,dotplot,104,no
L009,P14485,8,dotplot,105,no
L009,P15880,8,dotplot,106,yes
L009,P7510,8,dotplot,107,yes
L009,P1828,8,dotplot,108,yes
L009,P12095,8,dotplot,109,yes
L009,P12388,8,dotplot,110,no
L009,P6376,8,dotplot,111,no
L009,P743,8,dotplot,112,yes
L009,P3983,8,dotplot,113,yes
L009,P16096,8,dotplot,114,yes
L009,P1127,8,dotplot,115,no
L009,P1612,8,dotplot,116,no
L009,P11768,8,dotplot,117,no
L009,P5903,8,dotplot,118,no
L009,P18879,8,dotplot,119,yes
L009,P10101,8,dotplot,120,no
L010,P7018,8,violin,1,yes
L010,P11864,8,violin,2,yes
L010,P13173,8,violin,3,no
L010,P258,8,violin,4,yes
L010,P9328,8,violin,5,no
L010,P10989,8,violin,6,no
L010,P16365,8,violin,7,no
L010,P15088,8,violin,8,no
L010,P12198,8,violin,9,no
L010,P21299,8,violin,10,no
L010,P18608,8,violin,11,yes
L010,P11793,8,violin,12,yes
L010,P20779,8,violin,13,yes
L010,P20741,8,violin,14,no
L010,P1382,8,violin,15,no
L010,P12228,8,violin,16,no
L010,P15009,8,violin,17,yes
L010,P9378,8,violin,18,yes
L010,P17375,8,violin,19,yes
L010,P10051,8,violin,20,no
L010,P19615,8,violin,21,yes
L010,P9255,8,violin,22,yes
L010,P5740,8,violin,23,no
L010,P18862,8,violin,24,no
L010,P21553,8,violin,25,no
L010,P9444,8,violin,26,yes
L010,P8187,8,violin,27,yes
L010,P1411,8,violin,28,yes
L010,P20163,8,violin,29,yes
L010,P3959,8,violin,30,yes
L010,P10168,8,violin,31,no
L010,P12311,8,violin,32,no
L010,P15329,8,violin,33,no
L010,P2972,8,violin,34,yes
L010,P7340,8,violin,35,yes
L010,P7369,8,violin,36,yes
L010,P9051,8,violin,37,no
L010,P20301,8,violin,38,yes
L010,P050,8,violin,39,no
L010,P8119,8,violin,40,no
L010,P14528,8,violin,41,no
L010,P2553,8,violin,42,no
L010,P8461,8,violin,43,yes
L010,P7805,8,violin,44,yes
L010,P12401,8,violin,45,no
L010,P13699,8,violin,46,no
L010,P15369,8,violin,47,yes
L010,P5305,8,violin,48,no
L010,P18127,8,violin,49,yes
L010,P12906,8,violin,50,yes
L010,P14211,8,violin,51,yes
L010,P2082,8,violin,52,no
L010,P16482,8,violin,53,yes
L010,P7234,8,violin,54,no
L010,P16035,8,violin,55,yes
L010,P871,8,violin,56,yes
L010,P11048,8,violin,57,yes
L010,P20335,8,violin,58,yes
L010,P8055,8,violin,59,no
L010,P16417,8,violin,60,no
L010,P10764,8,violin,61,no
L010,P10130,8,violin,62,no
L010,P11867,8,violin,63,yes
L010,P885,8,violin,64,yes
L010,P4617,8,violin,65,no
L010,P8297,8,violin,66,yes
L010,P9442,8,violin,67,no
L010,P5661,8,violin,68,yes
L010,P6769,8,violin,69,yes
L010,P9948,8,violin,70,yes
L010,P12922,8,violin,71,yes
L010,P15723,8,violin,72,yes
L010,P21376,8,violin,73,yes
L010,P8732,8,violin,74,no
L010,P16242,8,violin,75,no
L010,P791,8,violin,76,yes
L010,P20097,8,violin,77,no
L010,P18179,8,violin,78,no
L010,P5548,8,violin,79,yes
L010,P14502,8,violin,80,no
L010,P6690,8,violin,81,yes
L010,P15975,8,violin,82,yes
L010,P12883,8,violin,83,no
L010,P9796,8,violin,84,no
L010,P8386,8,violin,85,no
L010,P1225,8,violin,86,no
L010,P5486,8,violin,87,yes
L010,P16908,8,violin,88,yes
L010,P15883,8,violin,89,yes
L010,P1228,8,violin,90,yes
L010,P7540,8,violin,91,no
L010,P3854,8,violin,92,no
L010,P5128,8,violin,93,yes
L010,P10073,8,violin,94,yes
L010,P5435,8,violin,95,no
L010,P3624,8,violin,96,yes
L010,P5096,8,violin,97,yes
L010,P14961,8,violin,98,yes
L010,P7643,8,violin,99,no
L010,P17993,8,violin,100,yes
L010,P3458,8,violin,101,no
L010,P800,8,violin,102,no
L010,P12422,8,violin,103,no
L010,P14553,8,violin,104,yes
L010,P3621,8,violin,105,yes
L010,P9668,8,violin,106,no
L010,P15448,8,violin,107,yes
L010,P13945,8,violin,108,yes
L010,P4628,8,violin,109,yes
L010,P13000,8,violin,110,yes
L010,P11260,8,violin,111,yes
L010,P14323,8,violin,112,no
L010,P14691,8,violin,113,yes
L010,P9235,8,violin,114,yes
L010,P5362,8,violin,115,yes
L010,P17190,8,violin,116,yes
L010,P14497,8,violin,117,yes
L010,P17179,8,violin,118,no
L010,P3054,8,violin,119,yes
L010,P13221,8,violin,120,yes
L011,P1509,8,boxplot,1,yes
L011,P12982,8,boxplot,2,yes
L011,P12327,8,boxplot,3,no
L011,P19204,8,boxplot,4,yes
L011,P20321,8,boxplot,5,yes
L011,P10529,8,boxplot,6,no
L011,P15335,8,boxplot,7,yes
L011,P10269,8,boxplot,8,yes
L011,P3425,8,boxplot,9,no
L011,P2887,8,boxplot,10,no
L011,P5979,8,boxplot,11,no
L011,P20134,8,boxplot,12,yes
L011,P2851,8,boxplot,13,no
L011,P4701,8,boxplot,14,no
L011,P4971,8,boxplot,15,yes
L011,P4406,8,boxplot,16,no
L011,P045,8,boxplot,17,no
L011,P11972,8,boxplot,18,no
L011,P15183,8,boxplot,19,no
L011,P5104,8,boxplot,20,yes
L011,P2714,8,boxplot,21,no
L011,P4647,8,boxplot,22,yes
L011,P18509,8,boxplot,23,yes
L011,P16886,8,boxplot,24,yes
L011,P17641,8,boxplot,25,yes
L011,P10639,8,boxplot,26,yes
L011,P4428,8,boxplot,27,no
L011,P469,8,boxplot,28,yes
L011,P5384,8,boxplot,29,yes
L011,P4931,8,boxplot,30,no
L011,P21007,8,boxplot,31,yes
L011,P6390,8,boxplot,32,no
L011,P11956,8,boxplot,33,no
L011,P7171,8,boxplot,34,yes
L011,P3594,8,boxplot,35,yes
L011,P20693,8,boxplot,36,yes
L011,P2457,8,boxplot,37,yes
L011,P3944,8,boxplot,38,no
L011,P17691,8,boxplot,39,yes
L011,P9988,8,boxplot,40,no
L011,P6487,8,boxplot,41,no
L011,P4427,8,boxplot,42,no
L011,P15223,8,boxplot,43,yes
L011,P9158,8,boxplot,44,yes
L011,P6105,8,boxplot,45,yes
L011,P19488,8,boxplot,46,no
L011,P21029,8,boxplot,47,no
L011,P13943,8,boxplot,48,yes
L011,P9471,8,boxplot,49,no
L011,P9307,8,boxplot,50,yes
L011,P5048,8,boxplot,51,no
L011,P4480,8,boxplot,52,no
L011,P10785,8,boxplot,53,yes
L011,P4268,8,boxplot,54,yes
L011,P13435,8,boxplot,55,no
L011,P8562,8,boxplot,56,no
L011,P16979,8,boxplot,57,yes
L011,P15726,8,boxplot,58,no
L011,P19066,8,boxplot,59,no
L011,P8059,8,boxplot,60,yes
L011,P2595,8,boxplot,61,yes
L011,P8934,8,boxplot,62,no
L011,P627,8,boxplot,63,yes
L011,P16427,8,boxplot,64,no
L011,P459,8,boxplot,65,no
L011,P010,8,boxplot,66,no
L011,P6102,8,boxplot,67,no
L011,P18780,8,boxplot,68,yes
L011,P843,8,boxplot,69,no
L011,P14969,8,boxplot,70,yes
L011,P6100,8,boxplot,71,yes
L011,P3834,8,boxplot,72,yes
L011,P3667,8,boxplot,73,yes
L011,P10461,8,boxplot,74,no
L011,P7578,8,boxplot,75,yes
L011,P085,8,boxplot,76,no
L011,P2596,8,boxplot,77,no
L011,P11548,8,boxplot,78,no
L011,P12158,8,boxplot,79,yes
L011,P4630,8,boxplot,80,no
L011,P5785,8,boxplot,81,no
L011,P18728,8,boxplot,82,yes
L011,P21453,8,boxplot,83,no
L011,P18378,8,boxplot,84,no
L011,P7068,8,boxplot,85,no
L011,P6396,8,boxplot,86,yes
L011,P21521,8,boxplot,87,yes
L011,P12690,8,boxplot,88,yes
L011,P18698,8,boxplot,89,yes
L011,P18178,8,boxplot,90,no
L011,P14115,8,boxplot,91,no
L011,P16424,8,boxplot,92,no
L011,P738,8,boxplot,93,no
L011,P17036,8,boxplot,94,yes
L011,P8011,8,boxplot,95,no
L011,P5087,8,boxplot,96,no
L011,P13789,8,boxplot,97,no
L011,P1931,8,boxplot,98,yes
L011,P3518,8,boxplot,99,no
L011,P17562,8,boxplot,100,no
L011,P7910,8,boxplot,101,yes
L011,P10738,8,boxplot,102,no
L011,P5834,8,boxplot,103,no
L011,P21549,8,boxplot,104,yes
L011,P6578,8,boxplot,105,no
L011,P16348,8,boxplot,106,no
L011,P4913,8,boxplot,107,yes
L011,P7207,8,boxplot,108,yes
L011,P11823,8,boxplot,109,no
L011,P8804,8,boxplot,110,no
L011,P16966,8,boxplot,111,no
L011,P18533,8,boxplot,112,no
L011,P20494,8,boxplot,113,yes
L011,P18622,8,boxplot,114,no
L011,P17292,8,boxplot,115,yes
L011,P1963,8,boxplot,116,yes
L011,P8976,8,boxplot,117,yes
L011,P16022,8,boxplot,118,no
L011,P6678,8,boxplot,119,yes
L011,P12164,8,boxplot,120,yes
L012,P1159,8,dotplot,1,yes
L012,P2207,8,dotplot,2,yes
L012,P15097,8,dotplot,3,yes
L012,P17631,8,dotplot,4,no
L012,P10708,8,dotplot,5,yes
L012,P17438,8,dotplot,6,yes
L012,P1815,8,dotplot,7,yes
L012,P19340,8,dotplot,8,yes
L012,P7782,8,dotplot,9,yes
L012,P3825,8,dotplot,10,yes
L012,P20910,8,dotplot,11,yes
L012,P969,8,dotplot,12,no
L012,P5077,8,dotplot,13,no
L012,P6704,8,dotplot,14,no
L012,P984,8,dotplot,15,yes
L012,P5530,8,dotplot,16,no
L012,P794,8,dotplot,17,yes
L012,P15885,8,dotplot,18,no
L012,P16604,8,dotplot,19,no
L012,P18285,8,dotplot,20,yes
L012,P20510,8,dotplot,21,yes
L012,P4218,8,dotplot,22,yes
L012,P11096,8,dotplot,23,no
L012,P4372,8,dotplot,24,yes
L012,P2128,8,dotplot,25,yes
L012,P14199,8,dotplot,26,yes
L012,P15168,8,dotplot,27,yes
L012,P11820,8,dotplot,28,yes
L012,P18213,8,dotplot,29,yes
L012,P11466,8,dotplot,30,no
L012,P9858,8,dotplot,31,yes
L012,P13262,8,dotplot,32,no
L012,P8092,8,dotplot,33,yes
L012,P7030,8,dotplot,34,no
L012,P1740,8,dotplot,35,yes
L012,P12207,8,dotplot,36,no
L012,P14700,8,dotplot,37,yes
L012,P15422,8,dotplot,38,yes
L012,P19726,8,dotplot,39,no
L012,P5867,8,dotplot,40,yes
L012,P21061,8,dotplot,41,yes
L012,P11639,8,dotplot,42,yes
L012,P8843,8,dotplot,43,yes
L012,P16762,8,dotplot,44,yes
L012,P11145,8,dotplot,45,yes
L012,P7338,8,dotplot,46,yes
L012,P4388,8,dotplot,47,yes
L012,P4284,8,dotplot,48,no
L012,P13832,8,dotplot,49,no
L012,P8212,8,dotplot,50,yes
L012,P16486,8,dotplot,51,yes
L012,P3161,8,dotplot,52,yes
L012,P18590,8,dotplot,53,no
L012,P18193,8,dotplot,54,no
L012,P19818,8,dotplot,55,yes
L012,P20551,8,dotplot,56,no
L012,P20999,8,dotplot,57,no
L012,P6071,8,dotplot,58,no
L012,P16647,8,dotplot,59,yes
L012,P18558,8,dotplot,60,yes
L012,P16615,8,dotplot,61,no
L012,P11606,8,dotplot,62,yes
L012,P17578,8,dotplot,63,yes
L012,P9579,8,dotplot,64,yes
L012,P3732,8,dotplot,65,no
L012,P21211,8,dotplot,66,yes
L012,P8904,8,dotplot,67,yes
L012,P9921,8,dotplot,68,no
L012,P2084,8,dotplot,69,yes
L012,P21056,8,dotplot,70,no
L012,P4730,8,dotplot,71,yes
L012,P16745,8,dotplot,72,no
L012,P7279,8,dotplot,73,yes
L012,P16854,8,dotplot,74,yes
L012,P13624,8,dotplot,75,no
L012,P14601,8,dotplot,76,yes
L012,P3779,8,dotplot,77,yes
L012,P14263,8,dotplot,78,no
L012,P20567,8,dotplot,79,yes
L012,P12113,8,dotplot,80,yes
L012,P20990,8,dotplot,81,yes
L012,P13117,8,dotplot,82,yes
L012,P7439,8,dotplot,83,yes
L012,P16190,8,dotplot,84,yes
L012,P3044,8,dotplot,85,no
L012,P19829,8,dotplot,86,no
L012,P1141,8,dotplot,87,yes
L012,P13554,8,dotplot,88,no
L012,P6760,8,dotplot,89,yes
L012,P10175,8,dotplot,90,yes
L012,P13174,8,dotplot,91,yes
L012,P7791,8,dotplot,92,no
L012,P15575,8,dotplot,93,yes
L012,P496,8,dotplot,94,yes
L012,P19919,8,dotplot,95,yes
L012,P1499,8,dotplot,96,no
L012,P11072,8,dotplot,97,no
L012,P3365,8,dotplot,98,yes
L012,P7125,8,dotplot,99,no
L012,P15815,8,dotplot,100,yes
L012,P13178,8,dotplot,101,yes
L012,P5482,8,dotplot,102,no
L012,P2989,8,dotplot,103,no
L012,P2893,8,dotplot,104,yes
L012,P20515,8,dotplot,105,no
L012,P2324,8,dotplot,106,no
L012,P20208,8,dotplot,107,yes
L012,P17249,8,dotplot,108,yes
L012,P12881,8,dotplot,109,yes
L012,P4862,8,dotplot,110,no
L012,P19425,8,dotplot,111,no
L012,P13534,8,dotplot,112,yes
L012,P9937,8,dotplot,113,yes
L012,P21210,8,dotplot,114,no
L012,P10233,8,dotplot,115,no
L012,P6041,8,dotplot,116,no
L012,P21465,8,dotplot,117,yes
L012,P4389,8,dotplot,118,yes
L012,P16034,8,dotplot,119,no
L012,P4875,8,dotplot,120,yes
L013,P15423,8,violin,1,no
L013,P15373,8,violin,2,yes
L013,P6001,8,violin,3,no
L013,P8362,8,violin,4,no
L013,P4633,8,violin,5,yes
L013,P9916,8,violin,6,yes
L013,P17469,8,violin,7,no
L013,P7908,8,violin,8,yes
L013,P21013,8,violin,9,yes
L013,P2337,8,violin,10,yes
L013,P20262,8,violin,11,yes
L013,P2621,8,violin,12,yes
L013,P21531,8,violin,13,yes
L013,P11189,8,violin,14,yes
L013,P685,8,violin,15,yes
L013,P13833,8,violin,16,no
L013,P17531,8,violin,17,yes
L013,P10745,8,violin,18,yes
L013,P6842,8,violin,19,yes
L013,P2674,8,violin,20,yes
L013,P7021,8,violin,21,yes
L013,P15623,8,violin,22,yes
L013,P12100,8,violin,23,yes
L013,P8296,8,violin,24,no
L013,P17059,8,violin,25,no
L013,P16225,8,violin,26,yes
L013,P2419,8,violin,27,no
L013,P15594,8,violin,28,yes
L013,P15018,8,violin,29,yes
L013,P3949,8,violin,30,no
L013,P5399,8,violin,31,yes
L013,P9707,8,violin,32,no
L013,P20704,8,violin,33,yes
L013,P13326,8,violin,34,yes
L013,P5291,8,violin,35,yes
L013,P12204,8,violin,36,no
L013,P14195,8,violin,37,yes
L013,P11491,8,violin,38,yes
L013,P1431,8,violin,39,yes
L013,P3055,8,violin,40,no
L013,P12380,8,violin,41,yes
L013,P4986,8,violin,42,yes
L013,P7126,8,violin,43,yes
L013,P12634,8,violin,44,no
L013,P723,8,violin,45,no
L013,P13587,8,violin,46,yes
L013,P16806,8,violin,47,no
L013,P6537,8,violin,48,yes
L013,P19248,8,violin,49,no
L013,P1377,8,violin,50,yes
L013,P20098,8,violin,51,no
L013,P12822,8,violin,52,yes
L013,P10754,8,violin,53,no
L013,P13372,8,violin,54,yes
L013,P9751,8,violin,55,yes
L013,P4711,8,violin,56,no
L013,P20327,8,violin,57,no
L013,P3380,8,violin,58,yes
L013,P4369,8,violin,59,yes
L013,P21336,8,violin,60,yes
L013,P6609,8,violin,61,no
L013,P15934,8,violin,62,yes
L013,P6530,8,violin,63,yes
L013,P19822,8,violin,64,yes
L013,P632,8,violin,65,no
L013,P12235,8,violin,66,yes
L013,P436,8,violin,67,yes
L013,P14176,8,violin,68,yes
L013,P6574,8,violin,69,yes
L013,P16418,8,violin,70,no
L013,P884,8,violin,71,yes
L013,P13714,8,violin,72,no
L013,P856,8,violin,73,yes
L013,P6742,8,violin,74,no
L013,P17572,8,violin,75,yes
L013,P4004,8,violin,76,yes
L013,P2834,8,violin,77,yes
L013,P9640,8,violin,78,yes
L013,P10491,8,violin,79,no
L013,P15946,8,violin,80,no
L013,P7216,8,violin,81,yes
L013,P4738,8,violin,82,yes
L013,P12504,8,violin,83,yes
L013,P5947,8,violin,84,yes
L013,P1601,8,violin,85,no
L013,P10023,8,violin,86,yes
L013,P20714,8,violin,87,no
L013,P13313,8,violin,88,no
L013,P5356,8,violin,89,no
L013,P4470,8,violin,90,no
L013,P15867,8,violin,91,yes
L013,P9290,8,violin,92,yes
L013,P9674,8,violin,93,yes
L013,P10404,8,violin,94,no
L013,P15659,8,violin,95,no
L013,P3282,8,violin,96,yes
L013,P7065,8,violin,97,yes
L013,P1218,8,violin,98,yes
L013,P15852,8,violin,99,yes
L013,P12301,8,violin,100,yes
L013,P17127,8,violin,101,no
L013,P8326,8,violin,102,no
L013,P10954,8,violin,103,no
L013,P3061,8,violin,104,yes
L013,P20687,8,violin,105,no
L013,P14857,8,violin,106,no
L013,P18996,8,violin,107,no
L013,P943,8,violin,108,no
L013,P11725,8,violin,109,no
L013,P12321,8,violin,110,yes
L013,P16025,8,violin,111,no
L013,P14801,8,violin,112,no
L013,P864,8,violin,113,no
L013,P16157,8,violin,114,yes
L013,P10957,8,violin,115,yes
L013,P6630,8,violin,116,no
L013,P14407,8,violin,117,yes
L013,P15667,8,violin,118,no
L013,P5782,8,violin,119,yes
L013,P14292,8,violin,120,no
L014,P20199,8,boxplot,1,yes
L014,P11200,8,boxplot,2,yes
L014,P11874,8,boxplot,3,no
L014,P8849,8,boxplot,4,no
L014,P1096,8,boxplot,5,no
L014,P15561,8,boxplot,6,yes
L014,P5952,8,boxplot,7,yes
L014,P3141,8,boxplot,8,no
L014,P3525,8,boxplot,9,yes
L014,P796,8,boxplot,10,yes
L014,P19815,8,boxplot,11,yes
